Generation,Name,Party,BirthYear,BillCount,BioguideID,OfficialPhotoURL,PhotoURL
Baby Boomer,"Fischer, Deb",R,1951.0,335,F000463,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000463.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000463.jpg
Baby Boomer,"Curtis, John R.",R,1960.0,176,C001114,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001114.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001114.jpg
Baby Boomer,"Daines, Steve",R,1962.0,610,D000618,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000618.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000618.jpg
Baby Boomer,"Cortez Masto, Catherine",D,1964.0,602,C001113,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001113.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001113.jpg
Baby Boomer,"Cramer, Kevin",R,1961.0,235,C001096,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001096.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001096.jpg
Baby Boomer,"Crapo, Mike",R,1951.0,612,C000880,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000880.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000880.jpg
Baby Boomer,"Coons, Christopher A.",D,1963.0,735,C001088,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001088.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001088.jpg
Baby Boomer,"Cassidy, Bill",R,1957.0,662,C001075,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001075.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001075.jpg
Baby Boomer,"Collins, Susan M.",R,1952.0,1178,C001035,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001035.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001035.jpg
Baby Boomer,"Cornyn, John",R,1952.0,1556,C001056,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001056.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001056.jpg
Baby Boomer,"Capito, Shelley Moore",R,1953.0,383,C001047,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001047.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001047.jpg
Baby Boomer,"Boozman, John",R,1950.0,392,B001236,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001236.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001236.jpg
Baby Boomer,"Cantwell, Maria",D,1958.0,963,C000127,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000127.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000127.jpg
Baby Boomer,"Blunt Rochester, Lisa",D,1962.0,163,B001303,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001303.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001303.jpg
Baby Boomer,"Blumenthal, Richard",D,1946.0,1025,B001277,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001277.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001277.jpg
Baby Boomer,"Barrasso, John",R,1952.0,684,B001261,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001261.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001261.jpg
Baby Boomer,"Bennet, Michael F.",D,1964.0,835,B001267,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001267.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001267.jpg
Baby Boomer,"Blackburn, Marsha",R,1952.0,732,B001243,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001243.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001243.jpg
Baby Boomer,"Baldwin, Tammy",D,1962.0,713,B001230,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001230.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001230.jpg
Unknown,"King-Hinds, Kimberlyn",R,,9,K000404,https://bioguide.congress.gov/bioguide/photo/K/K000404.jpg,https://bioguide.congress.gov/bioguide/photo/K/K000404.jpg
Gen Z,"Frost, Maxwell",D,1997.0,32,F000476,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000476.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000476.jpg
Silent Generation,"Garamendi, John",D,1945.0,237,G000559,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/G000559.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/G000559.jpg
Silent Generation,"Matsui, Doris O.",D,1944.0,284,M001163,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/M001163.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/M001163.jpg
Silent Generation,"Pelosi, Nancy",D,1940.0,199,P000197,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/P000197.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/P000197.jpg
Silent Generation,"Baird, James R.",R,1945.0,35,B001307,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001307.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/B001307.jpg
Silent Generation,"Watson Coleman, Bonnie",D,1945.0,177,W000822,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000822.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000822.jpg
Silent Generation,"Wilson, Frederica S.",D,1942.0,161,W000808,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000808.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000808.jpg
Silent Generation,"Waters, Maxine",D,1938.0,601,W000187,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000187.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/W000187.jpg
Silent Generation,"Norton, Eleanor Holmes",D,1937.0,1094,N000147,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/N000147.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/N000147.jpg
Silent Generation,"Scott, David",D,1945.0,109,S001157,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S001157.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S001157.jpg
Silent Generation,"Schakowsky, Janice D.",D,1944.0,444,S001145,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S001145.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S001145.jpg
Silent Generation,"Davis, Danny K.",D,1941.0,398,D000096,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000096.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000096.jpg
Silent Generation,"Rogers, Harold",R,1937.0,144,R000395,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/R000395.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/R000395.jpg
Silent Generation,"Foxx, Virginia",R,1943.0,249,F000450,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000450.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/F000450.jpg
Silent Generation,"Cleaver, Emanuel",D,1944.0,219,C001061,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001061.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001061.jpg
Silent Generation,"Carter, John R.",R,1941.0,140,C001051,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001051.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C001051.jpg
Silent Generation,"Clyburn, James E.",D,1940.0,121,C000537,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000537.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/C000537.jpg
Silent Generation,"DeLauro, Rosa L.",D,1943.0,623,D000216,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000216.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000216.jpg
Silent Generation,"Hoyer, Steny H.",D,1939.0,375,H000874,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/H000874.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/H000874.jpg
Silent Generation,"Risch, James E.",R,1943.0,626,R000584,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/R000584.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/R000584.jpg
Silent Generation,"Sanders, Bernard",I,1941.0,1145,S000033,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S000033.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/S000033.jpg
Silent Generation,"McConnell, Mitch",R,1942.0,1294,M000355,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/M000355.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/M000355.jpg
Silent Generation,"King, Angus S., Jr.",I,1944.0,451,K000383,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/K000383.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/K000383.jpg
Silent Generation,"Grassley, Chuck",R,1933.0,2438,G000386,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/G000386.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/G000386.jpg
Silent Generation,"Durbin, Richard J.",D,1944.0,2063,D000563,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000563.jpg,https://raw.githubusercontent.com/unitedstates/images/gh-pages/congress/225x275/D000563.jpg
